,Id,House Age,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Gr Liv Area,Full Bath,Half Bath,Total Bsmt SF,Garage Cars,Garage Area,Fireplaces,TotRms AbvGrd,Kitchen Qual,SalePrice
862,1793,1,8778,8,2006,2006,0.0,4,4,1830,2,1,1302,3,859,0,7,4,221300
863,882,5,8487,7,2004,2004,210.0,4,4,1500,2,0,1500,2,570,0,6,4,190000
864,2791,4,9930,7,2002,2002,199.0,4,4,1762,2,1,826,2,591,0,6,4,222000
865,297,51,17500,7,1959,2002,0.0,4,4,1902,2,0,1902,2,567,2,7,5,335000
866,509,1,10206,8,2008,2008,294.0,4,4,1658,2,1,1614,3,726,1,7,4,257500
867,1115,0,14587,9,2008,2008,284.0,4,4,1506,2,0,1498,2,592,1,6,5,264132
868,773,42,7800,5,1967,2004,89.0,3,3,899,1,0,864,1,288,0,5,4,130000
869,732,79,4960,5,1930,1982,0.0,3,3,1654,2,0,297,1,336,1,7,3,137000
870,1552,78,7392,5,1930,1995,0.0,3,3,912,1,0,520,1,360,0,5,3,99500
871,226,32,7424,5,1978,1978,0.0,3,4,1373,1,0,1319,2,591,2,5,3,160250
872,2830,2,2522,7,2004,2004,50.0,4,4,1709,2,0,970,2,380,0,7,4,130000
873,2238,85,3672,5,1922,1950,0.0,3,3,816,1,0,816,1,100,0,5,3,75200
874,982,16,7706,6,1993,1996,0.0,3,4,1091,1,0,384,1,429,0,5,3,131250
875,1265,48,12929,6,1960,1993,276.0,3,3,1081,1,0,1081,1,401,0,5,3,148000
876,559,44,9316,5,1965,1965,0.0,3,3,1020,2,0,1024,1,288,0,5,3,124100
877,1203,47,12122,7,1961,2007,210.0,5,3,999,1,0,944,2,588,0,6,5,178400
878,2083,30,7711,4,1977,1977,0.0,3,4,1440,2,0,1440,0,0,0,8,3,150000
879,2130,9,12352,7,1998,1999,290.0,4,4,1753,2,1,853,2,534,1,7,3,217000
880,2455,1,12447,8,2005,2006,192.0,4,4,1964,2,1,1100,2,760,1,8,4,252000
881,535,3,7500,7,2006,2006,0.0,4,4,1141,1,1,1141,2,484,0,6,4,152000
882,2019,78,6120,7,1929,2001,0.0,3,3,854,1,0,832,2,576,0,5,3,132000
883,2655,61,9576,6,1945,1950,0.0,3,2,1182,1,1,770,1,378,0,5,3,120000
884,2391,1,9942,9,2005,2006,385.0,5,5,2091,2,1,1606,2,521,1,8,5,338500
885,154,90,7898,4,1920,1994,0.0,3,3,985,1,0,576,2,676,0,4,3,105000
886,999,12,21872,7,1996,1997,0.0,3,4,1446,2,1,729,2,406,1,6,3,175000
887,1400,31,10005,7,1977,1977,299.0,3,4,2022,2,1,1160,2,505,1,8,3,192000
888,2807,2,12393,7,2004,2005,0.0,4,4,1948,2,1,847,2,434,1,8,4,195000
889,516,1,9000,8,2008,2008,0.0,4,4,1590,2,1,768,2,676,0,6,4,210000
890,1753,4,7875,7,2003,2003,16.0,4,4,1948,2,1,847,2,434,1,8,4,211000
891,734,73,6000,4,1936,1950,0.0,3,3,1324,1,0,672,1,240,0,6,3,128000
892,1209,44,10175,6,1964,1964,272.0,3,3,1425,2,0,1425,2,576,1,7,3,180500
893,1994,107,13600,5,1900,1950,0.0,3,3,2337,2,0,662,2,560,0,10,3,90000
894,1901,67,12172,5,1940,1996,0.0,3,3,908,1,0,822,2,512,0,4,3,138500
895,2413,0,10237,7,2006,2006,0.0,4,4,1492,2,1,738,2,440,0,8,4,169985
896,2630,45,7000,5,1961,1961,0.0,3,3,1150,1,0,1150,1,288,0,6,3,146000
897,1428,15,11228,7,1993,1993,0.0,4,4,2097,2,1,1080,3,678,1,9,4,228000
898,1271,49,8000,5,1959,1959,0.0,3,3,1256,1,1,1256,1,311,0,6,4,159000
899,2464,0,10728,8,2006,2006,0.0,4,4,1939,2,1,1095,3,1053,1,8,4,266000
900,2653,82,6000,5,1924,1950,145.0,3,3,1566,1,1,816,2,450,0,7,4,139000
901,1505,53,6931,4,1955,1955,0.0,3,3,784,1,0,784,0,0,0,4,3,91900
902,2110,1,8760,8,2006,2006,132.0,4,4,1500,2,0,1489,2,674,1,7,4,212999
903,2386,2,16033,9,2004,2005,378.0,4,5,1850,2,0,1833,3,772,1,8,4,326000
904,1086,4,9024,6,2004,2004,0.0,4,4,1515,2,1,789,2,393,1,8,4,179000
905,1574,2,11563,8,2006,2007,258.0,4,5,1537,2,0,1518,3,788,0,8,4,294000
906,406,37,1680,6,1972,1972,425.0,3,3,987,1,1,483,1,288,0,5,3,97000
907,2757,0,8760,7,2006,2006,0.0,4,4,1962,2,1,1391,3,868,0,7,4,239799
908,2559,45,9600,5,1961,1990,0.0,3,3,1433,1,0,1251,2,441,1,7,3,161000
909,1469,5,4435,6,2003,2003,170.0,4,4,848,1,0,848,2,420,0,3,4,136500
910,407,37,1680,6,1972,2007,510.0,3,3,987,1,1,483,1,264,0,5,4,118000
911,2300,25,7599,4,1982,2006,0.0,3,3,845,1,0,845,2,360,0,4,3,129500
912,731,84,7264,7,1925,2007,0.0,4,3,1548,2,1,952,2,672,0,5,5,205000
913,2230,50,32668,6,1957,1975,0.0,4,3,2515,3,0,2035,2,484,2,9,3,200624
914,1688,1,11825,8,2006,2007,302.0,4,5,1694,2,0,1694,3,856,1,7,4,322400
915,880,2,10200,8,2007,2007,180.0,4,4,1602,2,0,1578,3,810,1,7,4,293200
916,1074,3,8849,9,2005,2005,616.0,5,5,1684,2,0,1684,2,564,1,6,5,266000
917,771,31,11184,6,1978,1978,92.0,3,3,1683,2,1,918,2,440,1,7,3,172500
918,724,119,8820,5,1890,1996,0.0,3,3,1869,1,0,1088,2,456,0,7,3,124900
919,730,86,6615,6,1923,1950,0.0,3,3,1432,1,0,1022,1,216,1,6,4,149000
920,273,6,8773,7,2004,2004,98.0,4,4,1414,2,0,1414,2,494,0,6,4,185500
921,2793,4,11088,8,2002,2002,0.0,4,4,1358,1,1,1348,2,418,1,5,4,220000
922,1789,0,9158,8,2007,2007,140.0,4,4,1496,2,0,1496,2,474,0,7,4,225000
923,1900,57,8280,6,1950,1950,0.0,3,3,932,1,0,932,1,306,1,4,4,124000
924,677,59,8544,3,1950,1950,0.0,3,0,1040,2,0,0,2,400,0,6,3,92900
925,747,84,8635,5,1925,1950,0.0,3,3,1072,1,0,1072,5,1184,0,5,3,126500
926,1038,36,12735,4,1972,1972,0.0,3,3,864,1,0,864,2,576,0,5,3,111250
927,1763,7,11000,8,2000,2000,72.0,4,4,2285,2,1,969,3,648,1,8,4,248000
928,1283,45,7590,5,1963,1963,0.0,3,3,1117,1,0,1117,1,264,0,6,3,136870
929,2803,3,4435,6,2003,2003,170.0,4,4,848,1,0,848,2,420,0,4,4,133000
930,1927,51,10152,5,1956,1956,120.0,3,3,1048,1,0,1048,1,286,0,6,3,135000
931,1036,39,10295,4,1969,1969,72.0,3,4,936,1,0,936,1,288,0,4,3,111900
932,1237,46,7763,5,1962,1980,0.0,3,3,1283,1,0,931,2,506,0,6,3,140000
933,1375,49,17120,4,1959,1959,0.0,3,0,1588,2,0,0,2,680,1,7,3,134432
934,1643,1,13870,10,2006,2007,250.0,5,5,2042,2,0,1742,3,724,1,8,5,455000
935,2453,12,10120,8,1994,1994,391.0,4,4,2526,2,1,1165,3,844,1,8,4,290000
936,2129,8,10820,7,1999,1999,0.0,4,4,1873,2,1,988,2,597,1,7,4,235500
937,2640,106,9600,6,1900,2004,0.0,3,3,1416,1,0,780,2,400,0,7,4,156500
938,2437,6,8121,6,2000,2000,0.0,3,4,1664,2,1,953,2,460,1,7,3,172400
939,1123,1,11639,7,2007,2008,0.0,4,4,1428,2,0,1428,2,480,0,6,4,182000
940,2398,1,13758,9,2005,2006,430.0,5,5,1792,2,0,1792,3,925,1,6,4,372397
941,1420,13,9771,6,1995,2002,190.0,4,4,2814,2,1,1077,2,614,1,9,4,260000
942,2693,87,9000,5,1919,1950,0.0,3,3,819,1,0,610,0,0,0,4,4,72000
943,1370,93,10320,3,1915,1950,0.0,2,3,1344,2,0,536,0,0,0,8,3,82375
944,392,37,10448,6,1972,1972,333.0,3,3,2119,2,1,689,2,583,1,7,3,158000
945,1351,60,8635,5,1948,2001,0.0,3,3,1285,1,0,672,1,240,0,6,3,127000
946,246,23,11980,7,1987,1987,177.0,4,4,1433,1,1,1433,2,528,2,4,4,270000
947,802,26,12327,8,1983,2009,0.0,4,4,2132,1,1,1496,2,612,1,5,4,316600
948,1404,49,11512,6,1959,2006,84.0,3,3,1357,1,0,1019,1,312,1,5,5,177000
949,803,19,14684,7,1990,1991,234.0,4,4,2196,2,0,2158,3,701,1,7,4,271900
950,1595,32,2665,5,1976,1976,0.0,3,4,1304,1,1,264,1,336,1,4,3,115000
951,1319,136,5250,8,1872,1987,0.0,3,3,2358,2,0,684,0,0,0,8,3,122000
952,2231,21,18044,8,1986,1986,0.0,4,4,2726,2,1,279,2,691,1,6,4,315000
953,2162,1,9245,7,2006,2006,0.0,4,4,1797,2,1,939,2,639,0,8,4,213500
954,2622,56,7200,5,1950,1950,0.0,3,0,1040,1,0,0,2,625,0,5,3,109500
955,1300,60,6000,5,1948,1950,0.0,3,3,789,1,0,789,1,250,0,5,3,115000
956,2505,2,3628,7,2004,2004,0.0,4,4,1143,1,1,1143,2,588,1,5,4,176400
957,582,41,9156,6,1968,1968,0.0,3,3,1489,2,0,1489,2,462,1,7,4,185750
958,1458,9,9066,8,1999,2000,320.0,4,4,1852,2,1,1004,3,660,2,7,4,230000
959,281,52,6410,4,1958,1958,0.0,3,3,960,1,0,960,0,0,0,5,3,90000
960,1499,0,63887,10,2008,2008,796.0,5,5,5642,2,1,6110,2,1418,3,12,5,160000
961,2298,37,7244,5,1970,1970,0.0,3,4,768,1,0,768,2,624,0,5,3,129500
962,2580,50,10152,6,1956,1994,0.0,3,3,1124,1,0,1124,1,353,1,6,3,153000
963,568,0,3000,6,2009,2009,76.0,4,4,1224,2,1,612,2,528,0,4,4,173733
964,1807,1,7500,6,2006,2007,0.0,3,4,1100,1,1,1100,0,0,0,6,3,146000
965,129,61,17360,6,1949,1950,340.0,3,3,1556,2,0,782,2,470,1,6,3,172500
966,2294,30,15957,6,1977,1977,0.0,3,4,1356,2,0,1244,2,528,1,6,3,188000
967,1860,31,9600,6,1976,1976,0.0,3,4,1262,2,0,1262,2,460,1,6,3,181500
968,839,13,10667,7,1996,1996,0.0,4,4,1661,2,1,799,2,550,1,6,4,212000
969,2349,28,10530,7,1978,1978,68.0,3,3,1857,2,1,945,2,482,1,8,3,188900
970,1903,61,5000,3,1946,1950,0.0,2,2,666,1,0,666,0,0,0,4,4,64500
971,234,32,17082,6,1978,1992,288.0,3,4,1981,2,1,1117,2,522,1,8,4,230000
972,2172,82,16287,5,1925,1950,0.0,3,3,1351,1,0,901,2,576,1,7,3,122000
973,2588,50,11050,5,1956,1956,0.0,3,3,1005,1,0,1005,1,319,1,6,3,133500
974,1289,88,10440,6,1920,1950,0.0,4,4,2792,2,0,1510,2,520,2,8,3,256000
975,1596,32,2665,5,1976,1976,0.0,3,4,1475,2,0,550,1,336,1,6,3,129500
976,264,7,10389,8,2003,2003,320.0,4,4,1978,2,1,1978,3,850,1,8,4,318000
977,451,3,9658,8,2006,2006,383.0,4,4,1606,2,0,1598,3,871,1,6,4,255900
978,536,5,7500,6,2004,2004,0.0,3,4,1158,1,1,1158,0,0,0,5,4,143500
979,43,5,14122,8,2005,2006,240.0,4,5,1822,2,0,1822,3,678,1,8,5,259000
980,2223,54,21000,6,1953,1953,184.0,3,4,2259,2,0,1809,2,450,2,7,4,217000
981,2009,84,8737,6,1923,1950,0.0,3,4,1635,1,1,1065,2,440,1,6,3,210000
982,394,39,8750,5,1970,1970,76.0,3,3,1002,1,0,1002,2,902,0,5,3,148500
983,1738,1,8499,6,2006,2007,0.0,3,4,1412,2,1,616,2,432,1,6,4,156932
984,1196,43,11072,5,1965,1965,0.0,3,3,1728,2,0,1728,2,576,0,10,3,145000
985,828,2,6762,7,2007,2007,0.0,4,4,1290,2,0,1282,2,662,1,6,4,200000
986,1694,2,15431,10,2005,2006,400.0,5,5,2046,2,1,1994,3,878,2,7,5,450000
987,571,10,3230,6,1999,1999,894.0,3,4,1471,2,1,729,2,440,0,6,3,172500
988,1192,34,10800,6,1974,1997,0.0,3,3,2614,2,1,1522,2,624,1,9,3,240000
989,1806,3,11143,8,2004,2005,0.0,4,4,2466,3,0,1580,2,610,1,8,4,340000
990,962,2,8925,8,2007,2007,0.0,4,4,1466,2,0,1466,3,610,0,7,4,201000
991,2142,32,10356,5,1975,1975,0.0,3,3,969,1,1,969,2,440,0,5,3,122000
992,1648,29,12299,7,1978,1985,67.0,3,4,1664,2,0,1529,2,663,1,7,4,213000
993,618,42,9900,6,1967,1967,0.0,4,3,1691,1,0,1680,2,550,0,5,3,175000
994,2108,0,6762,7,2007,2007,108.0,4,4,1208,2,0,1208,2,628,0,6,4,195400
995,772,42,11625,5,1967,1967,172.0,3,3,1052,1,1,1052,1,668,1,6,3,113500
996,2672,67,6435,6,1939,1950,0.0,3,3,1577,1,0,972,1,312,1,6,2,140200
997,2492,38,8450,5,1968,1968,90.0,3,3,909,1,0,882,1,294,0,5,3,116000
998,2903,1,11577,9,2005,2006,382.0,5,4,1838,2,0,1838,3,682,1,9,5,359900
999,2783,29,8340,6,1977,1977,62.0,3,4,1388,1,1,675,1,317,0,6,3,157500
1000,786,54,10708,5,1955,1993,0.0,4,3,1867,1,0,1617,1,303,3,7,3,190000
1001,740,85,6911,5,1924,1950,0.0,3,3,1301,1,0,1145,2,440,0,5,2,100000
1002,2546,42,8800,6,1964,1964,425.0,3,3,1251,1,0,1251,1,461,2,6,3,160000
1003,851,7,10739,7,2002,2001,68.0,4,4,1444,2,0,1431,2,577,0,6,4,203000
1004,1833,17,9572,8,1990,1990,336.0,4,5,2810,2,1,1453,2,750,1,9,4,302000
1005,76,30,8012,6,1980,1980,0.0,3,4,923,2,0,923,1,264,1,5,3,143000
1006,2151,9,16226,8,1998,1999,0.0,4,4,2452,2,1,1028,2,683,1,9,4,267000
1007,1880,43,10899,4,1964,1964,0.0,3,0,1224,2,0,0,3,530,0,8,3,103000
1008,2907,8,4500,6,1998,1998,443.0,3,5,1337,2,0,1237,2,405,0,5,3,153500
1009,1831,32,16647,5,1975,1981,0.0,3,4,1701,2,0,1390,2,611,2,6,3,171000
1010,2836,82,8707,4,1924,1950,0.0,3,3,1669,1,1,1093,1,288,0,9,3,107000
1011,1955,39,8300,6,1968,1968,86.0,3,3,952,1,0,952,1,288,0,5,3,128500
1012,1926,50,9770,5,1957,1957,0.0,3,3,922,1,0,922,1,308,0,5,3,116000
1013,2924,29,17400,5,1977,1977,0.0,3,3,1126,2,0,1126,2,484,1,5,3,160000
1014,1003,16,5070,8,1992,1992,0.0,4,4,1280,2,0,1280,2,506,0,5,4,180000
1015,1667,37,7920,5,1970,2002,32.0,3,3,914,1,0,914,1,368,0,5,5,133000
1016,2905,9,7020,7,1997,1997,200.0,3,4,1368,2,0,1288,4,784,0,8,3,215000
1017,921,67,7500,6,1942,1950,0.0,3,3,1494,1,0,771,1,213,2,7,4,177500
1018,1780,1,10612,8,2006,2006,248.0,4,4,1534,2,0,1524,2,484,1,7,4,215000
1019,746,71,6120,5,1938,1950,0.0,3,3,1582,2,0,952,1,250,1,6,3,150000
1020,254,20,12376,7,1990,1990,0.0,3,4,3222,3,0,1673,3,594,2,11,4,320000
1021,606,45,10004,6,1964,1964,180.0,3,3,1516,1,1,1516,2,472,0,6,3,167000
1022,2703,71,8250,5,1935,1950,0.0,3,0,1032,1,0,0,1,260,1,6,3,125000
1023,1306,59,12205,3,1949,1992,0.0,3,2,1588,2,0,448,0,0,0,6,3,65000
1024,2102,0,11175,7,2007,2007,0.0,4,4,1316,2,0,1316,2,440,1,6,4,200141
1025,1784,0,9965,7,2007,2007,0.0,4,4,1528,3,2,1528,2,480,1,6,4,235876
1026,941,109,8660,5,1900,1993,0.0,3,3,2168,2,0,760,2,576,0,11,4,123000
1027,2699,55,12375,5,1951,1951,41.0,3,3,1422,1,0,806,1,288,1,7,3,137500
1028,2127,13,8070,4,1994,1995,0.0,3,4,990,1,0,990,0,0,0,5,3,123600
1029,2607,41,8658,6,1965,1965,101.0,3,3,1324,2,0,1088,2,440,1,6,3,160000
1030,1754,7,8063,6,2000,2000,0.0,3,4,1690,2,1,924,2,463,1,7,3,181000
1031,1367,53,8235,5,1955,1995,0.0,3,3,825,1,0,825,2,720,0,4,3,125000
1032,580,41,11700,6,1968,1968,0.0,3,3,1556,1,1,727,2,441,0,8,3,154000
1033,341,17,12961,6,1993,1994,0.0,4,4,1797,2,1,1152,2,616,1,7,4,231000
1034,26,42,8450,5,1968,1968,0.0,3,3,1056,1,0,1056,1,304,1,6,3,142000
1035,2667,114,22950,10,1892,1993,0.0,4,3,3608,2,1,1107,3,840,2,12,5,475000
1036,2884,1,5748,8,2005,2006,473.0,4,5,1778,2,0,1573,2,495,1,5,5,375000
1037,28,39,10500,4,1971,1971,0.0,3,3,864,1,0,864,0,0,1,5,3,115000
1038,531,5,7500,7,2004,2005,0.0,4,4,1221,2,0,1221,2,400,0,6,4,185000
1039,2189,87,10042,6,1920,1995,0.0,3,3,865,1,0,660,1,216,1,4,3,108500
1040,2508,1,2544,7,2005,2005,0.0,4,4,1223,2,1,600,2,480,0,4,4,147400
1041,573,10,3768,7,1999,1999,218.0,4,4,1452,2,1,691,2,506,0,6,4,156000
1042,1363,93,10320,5,1915,1978,0.0,3,3,1308,2,0,880,2,400,0,6,3,120000
1043,487,5,9734,7,2004,2004,0.0,4,4,1374,2,1,384,2,400,0,7,4,167000
1044,1083,3,3182,7,2005,2006,14.0,4,4,1504,2,0,1346,2,437,1,7,4,191000
1045,1620,10,8872,6,1997,1997,0.0,3,4,1384,2,1,384,2,390,1,7,3,161500
1046,1929,52,12198,5,1955,1975,0.0,3,3,1411,1,0,1204,1,310,1,7,3,130000
1047,1820,44,8480,5,1963,1963,0.0,3,3,970,1,0,970,2,624,0,5,3,132500
1048,1398,38,10200,5,1970,1970,0.0,3,4,904,1,0,864,3,912,0,5,4,144000
1049,2177,28,9555,5,1979,1979,0.0,3,0,2233,2,1,0,2,579,0,11,3,141000
1050,2144,35,7200,4,1972,2006,0.0,3,3,875,1,0,385,2,728,0,5,4,117000
1051,2697,71,6780,6,1935,1982,0.0,3,3,754,1,0,520,0,0,0,5,3,84500
1052,1403,54,53227,4,1954,1994,0.0,3,4,1663,1,0,1364,2,529,2,6,4,256000
1053,596,44,9100,5,1965,1965,0.0,3,3,925,1,0,925,1,429,0,5,3,117500
1054,922,69,9600,5,1940,1950,0.0,4,3,1308,1,1,728,1,256,2,7,3,160000
1055,2065,51,14175,5,1956,1998,0.0,3,3,1375,1,0,1240,1,323,1,6,3,187000
1056,1710,4,14277,8,2003,2003,280.0,4,5,2385,2,1,1317,3,818,1,7,4,350000
1057,1034,34,9000,5,1974,1974,0.0,3,4,1792,2,2,896,2,480,0,8,3,133000
1058,1057,1,13693,8,2007,2007,554.0,4,5,2464,2,1,2418,3,650,1,9,5,417500
1059,470,2,3635,7,2007,2007,130.0,4,4,1569,2,0,1386,3,660,1,7,4,175900
1060,819,0,10933,9,2009,2009,242.0,5,5,1680,1,1,1555,3,1138,1,8,5,323262
1061,2160,4,8450,7,2003,2003,0.0,4,4,1337,2,0,1337,2,531,0,6,4,185000
1062,2552,72,8550,6,1934,1950,0.0,3,3,816,1,0,816,1,240,1,4,3,129800
1063,41,5,12182,7,2005,2005,226.0,4,4,1541,2,0,1541,2,532,1,7,4,220000
1064,742,74,6120,4,1935,1995,0.0,3,3,1573,1,0,884,1,240,0,6,4,133000
1065,686,60,10800,4,1949,1996,0.0,3,3,1461,2,0,832,1,384,0,6,3,133500
1066,314,34,12760,6,1976,1976,0.0,3,3,2048,3,0,1958,2,776,0,9,3,170000
1067,1630,14,7655,6,1993,1994,0.0,3,4,1642,2,1,903,2,392,1,7,3,168000
1068,191,88,10560,6,1922,1994,0.0,3,2,1470,1,1,738,2,624,0,6,3,140750
1069,1626,8,7500,6,1999,2003,0.0,3,4,2299,3,1,938,2,482,1,7,3,204000
1070,59,9,9505,7,2001,2001,180.0,4,4,2035,2,1,884,2,434,1,8,4,222500
1071,2632,44,10205,5,1962,1962,0.0,3,3,999,1,0,925,1,300,0,6,3,134500
1072,1835,3,4379,8,2004,2004,0.0,4,4,1378,2,0,1378,2,540,1,6,4,214000
1073,2675,67,7800,5,1939,1950,0.0,3,4,1118,1,0,793,2,410,1,5,3,119900
1074,1503,53,12108,4,1955,1955,270.0,3,3,1440,2,0,1440,0,0,0,8,2,118000
1075,1963,47,7000,5,1960,2002,45.0,3,3,1134,1,0,1010,1,254,0,6,3,135000
1076,1352,85,13053,6,1923,2000,0.0,3,3,1848,1,1,833,2,370,1,8,4,207000
1077,1519,83,8400,6,1925,1950,0.0,3,3,1694,2,0,1181,2,576,1,7,3,136500
1078,1305,54,6000,4,1954,2000,0.0,3,3,901,1,0,901,1,281,0,4,3,107900
1079,2014,69,6240,6,1938,1950,0.0,3,3,1409,1,1,861,2,528,1,6,3,126000
1080,1,50,31770,6,1960,1960,112.0,3,3,1656,1,0,1080,2,528,2,7,3,215000
1081,1052,1,12474,10,2007,2008,272.0,5,5,2332,2,1,1682,3,846,1,9,5,426000
1082,622,59,9600,5,1950,2007,0.0,4,3,1113,1,0,1113,1,264,1,5,4,147000
1083,913,93,8574,6,1916,2000,0.0,4,3,1232,1,0,816,2,440,1,6,4,147500
1084,1058,1,14418,9,2007,2007,480.0,5,5,1950,2,0,1950,3,706,1,7,5,383000
1085,2348,18,10400,7,1988,1988,102.0,3,4,1872,2,0,1845,2,604,1,6,3,241500
1086,1527,94,15564,6,1914,1995,0.0,3,4,1264,1,0,676,2,400,0,6,3,147500
1087,1011,3,13543,8,2005,2005,130.0,4,5,2500,3,1,1168,3,683,1,9,5,355000
1088,1332,84,6130,5,1924,1950,0.0,3,3,784,1,0,784,0,0,0,5,4,109500
1089,709,69,5925,2,1940,1950,0.0,3,0,612,1,0,0,1,308,0,4,3,45000
1090,209,70,24090,7,1940,1950,0.0,3,3,2403,2,0,1032,1,349,2,10,3,244400
1091,619,56,9600,6,1953,1953,238.0,3,3,1644,1,0,1416,2,418,2,7,3,167000
1092,2150,5,8158,7,2002,2002,214.0,4,4,1729,2,1,860,2,542,0,7,4,200000
1093,2704,70,5220,5,1936,1950,0.0,3,3,879,1,0,830,1,180,0,4,3,80000
1094,2839,51,8172,5,1955,1990,0.0,3,3,864,1,0,864,2,572,0,5,3,115000
1095,1242,52,9000,6,1956,1956,74.0,3,4,1196,1,0,1196,1,297,1,6,3,139000
1096,2714,28,7844,6,1978,1978,203.0,3,3,1400,1,1,672,2,440,1,6,3,149500
1097,799,69,9084,4,1940,1950,0.0,3,3,1510,1,0,755,1,296,1,7,3,108000
1098,1260,108,10800,4,1900,2000,0.0,3,0,1294,2,0,0,0,0,0,7,3,106250
1099,2107,1,8556,7,2006,2006,0.0,4,4,1240,2,0,1240,3,826,0,5,4,194000
1100,2486,44,9100,5,1962,1962,51.0,3,3,988,1,0,988,2,624,0,6,3,129500
1101,1911,39,8668,5,1968,1968,0.0,3,3,1560,2,0,1560,3,792,0,8,3,126000
1102,896,59,11767,5,1950,1950,0.0,3,2,1368,1,0,1078,1,195,0,6,3,120000
1103,272,6,8400,7,2004,2005,109.0,4,4,1484,2,0,1473,2,606,0,7,4,213000
1104,2521,26,3874,8,1980,1980,0.0,4,4,1226,1,0,1226,2,484,1,4,4,190000
1105,2324,13,8076,6,1993,1994,112.0,3,4,1169,2,0,1160,2,402,1,6,3,183500
1106,1953,44,10090,7,1963,1999,364.0,3,3,1651,2,0,725,1,276,2,6,3,172000
1107,887,71,8877,4,1938,1958,0.0,3,3,816,1,0,816,1,288,1,3,3,100000
1108,1479,1,11058,7,2007,2007,212.0,4,4,1564,2,0,1564,3,814,0,6,4,218836
1109,1317,103,10800,6,1905,2000,0.0,3,2,1912,2,0,482,2,672,1,7,3,163000
1110,1750,1,10936,7,2006,2006,0.0,4,4,1525,2,1,1510,2,534,1,6,4,206580
1111,2815,1,8461,6,2005,2006,0.0,4,4,1456,2,1,728,2,390,1,8,4,163990
1112,2692,96,7518,5,1910,2004,0.0,2,2,1330,1,0,396,1,390,0,7,3,116500
1113,1090,6,8010,7,2002,2003,0.0,4,4,1720,2,1,840,2,400,1,7,4,188000
1114,1912,41,10050,5,1966,1966,87.0,3,3,1280,2,0,793,2,432,1,6,3,175000
1115,1634,19,4740,8,1988,1988,0.0,4,4,1179,2,0,1166,2,480,0,5,3,182000
1116,1974,81,6978,5,1926,1980,0.0,4,3,960,1,0,850,2,576,0,5,3,103000
1117,1764,6,11400,10,2001,2002,705.0,5,5,2633,2,1,2633,3,804,2,8,5,466500
1118,634,50,9240,6,1959,1998,0.0,4,3,988,2,0,988,1,297,0,6,4,149500
1119,1683,29,2304,7,1978,1978,0.0,3,4,1055,2,0,1061,1,319,0,4,3,142500
1120,2199,81,7223,5,1926,1950,0.0,3,3,1422,1,0,1290,1,352,0,6,3,136500
1121,2789,13,3612,6,1993,1994,0.0,3,4,1320,2,1,630,2,484,0,5,3,137000
1122,1018,20,12680,7,1988,1988,102.0,4,4,1688,2,0,1675,2,528,1,6,5,226500
1123,14,20,10176,7,1990,1990,0.0,3,4,1341,1,1,1300,2,506,1,5,4,171500
1124,2782,30,10780,5,1976,1976,0.0,3,3,954,1,0,911,2,576,0,6,3,132500
1125,2626,57,8544,3,1949,1950,340.0,3,0,1040,2,0,0,2,400,0,6,3,87500
1126,1175,7,10646,7,2001,2001,513.0,3,3,1789,2,1,858,2,546,1,7,3,223000
1127,1232,46,8400,6,1962,2005,237.0,4,3,1537,1,1,1319,2,462,1,7,4,174000
1128,2590,55,15428,5,1951,1991,0.0,3,3,884,1,0,884,1,270,0,4,3,142000
1129,2463,0,11216,8,2006,2006,0.0,4,4,1489,2,0,1489,2,776,1,7,4,232600
1130,2358,32,10140,6,1974,1999,99.0,3,3,1309,1,1,1040,2,484,1,5,4,181000
1131,2911,33,3964,6,1973,1973,0.0,3,4,2521,2,1,942,2,576,1,10,3,151400
1132,1699,1,11428,8,2006,2006,248.0,4,4,1634,2,0,1626,3,866,1,7,4,250000
1133,115,22,10421,7,1988,1988,42.0,3,4,1714,2,1,980,2,496,1,7,3,196500
1134,1998,128,13500,7,1879,1987,0.0,3,3,2454,2,0,819,2,576,1,8,3,185000
1135,589,40,9000,6,1969,1969,200.0,3,3,1216,1,0,1216,1,336,0,5,3,113000
1136,1641,0,8089,8,2007,2007,0.0,4,4,1419,2,0,1419,2,567,1,7,4,392000
1137,2821,31,9400,6,1975,1975,250.0,3,4,980,2,0,945,0,0,0,4,3,127500
1138,1846,7,2117,6,2000,2000,216.0,4,4,1573,2,1,756,2,440,0,4,4,177000
1139,1805,3,10625,6,2004,2004,353.0,4,4,2443,2,1,1158,3,744,1,9,4,265000
1140,1853,9,8413,8,1998,1998,0.0,4,5,2362,2,1,1220,2,1105,2,8,4,312500
1141,1321,115,13500,10,1893,2000,0.0,5,3,2775,3,1,1237,2,880,1,9,4,325000
1142,564,29,15676,8,1980,1980,115.0,4,4,2014,2,0,2014,3,864,2,6,4,275000
1143,1771,12,9950,7,1995,1995,290.0,4,4,2520,2,1,1203,3,721,1,9,4,290000
1144,90,36,15410,6,1974,2002,250.0,3,3,1494,2,0,1208,2,461,2,7,3,169000
1145,2684,85,6000,5,1921,1950,0.0,3,3,616,1,0,616,1,205,0,4,3,89000
1146,13,12,8402,6,1998,1998,0.0,3,4,1465,2,1,789,2,393,1,7,3,180400
